Row Count,Item Code,Item Name,Item Qty,Row Format,BOM,Option1,Option2,Option3
1,FURNI-BUNKBED-CD-QNHT-WHT,CHAODAN Queen White Bunk Bed Heighten,1,Parent,Make,,,
2,FURNI-BUNKBED-CD-QNHT-WHT-A,CHAODAN Queen White Bunk Bed Heighten Part A,1,,Use,,,
3,FURNI-BUNKBED-CD-QNHT-WHT-B,CHAODAN Queen White Bunk Bed Heighten Part B,1,,Use,,,
4,FURNI-BUNKBED-CD-QNHT-WHT-C,CHAODAN Queen White Bunk Bed Heighten Part C,1,,Use,,,
1,FURNI-BUNKBED-CD-DBHT-BLU,CHAODAN Double White Blue Bunk Bed Heighten,1,Parent,Make,,,
2,FURNI-BUNKBED-CD-DBHT-BLU-A,CHAODAN Double White Blue Bunk Bed Heighten Part A,1,,Use,,,
3,FURNI-BUNKBED-CD-DBHT-BLU-B,CHAODAN Double White Blue Bunk Bed Heighten Part B,1,,Use,,,
4,FURNI-BUNKBED-CD-DBHT-BLU-C,CHAODAN Double White Blue Bunk Bed Heighten Part C,1,,Use,,,
1,FURNI-BUNKBED-CD-QNHT-BLU,CHAODAN Queen White Blue Bunk Bed Heighten,1,Parent,Make,,,
2,FURNI-BUNKBED-CD-QNHT-BLU-A,CHAODAN Queen White Blue Bunk Bed Heighten Part A,1,,Use,,,
3,FURNI-BUNKBED-CD-QNHT-BLU-B,CHAODAN Queen White Blue Bunk Bed Heighten Part B,1,,Use,,,
4,FURNI-BUNKBED-CD-QNHT-BLU-C,CHAODAN Queen White Blue Bunk Bed Heighten Part C,1,,Use,,,
1,BM-TB-115STANDTCSHA-WHT,"Intelligent Badminton Machine 115 with Stand ,Telecontrol and shaking White",1,Parent,Make,,,
2,BM-TB-115STANDTCSHA-WHT-MACHINE,"Machine of Intelligent Badminton Machine 115 with Stand ,Telecontrol and shaking White",1,,Use,,,
3,BM-TB-115STANDTCSHA-WHT-STAND,"Stand of Intelligent Badminton Machine 115 with Stand ,Telecontrol and shaking White",1,,Use,,,
1,FIT-AOXIN-MLDM1,AOXIN Fitness Station MLD-M1,1,Parent,Make,,,
2,FIT-AOXIN-MLDM1-RACK,Rack Of AOXIN Fitness Station MLD-M1,1,,Use,,,
3,FIT-AOXIN-MLDM1-WEIGHT,Counter Weight Of AOXIN Fitness Station MLD-M1,1,,Use,,,
1,FIT-AOXIN-MLDK2,AOXIN Fitness Station MLD-K2,1,Parent,Make,,,
2,FIT-AOXIN-MLDK2-RACK1,"Rack 1 Pack Of AOXIN Fitness Station MLD-K2 ",1,,Use,,,
3,FIT-AOXIN-MLDK2-RACK2,"Rack 2 Pack Of AOXIN Fitness Station MLD-K2 ",1,,Use,,,
1,MPLAN-GAZEBO-483,WANDEFU shape swing chair Gray,1,Parent,Make,,,
2,MPLAN-GAZEBO-483-BASKET,Basket of MPLAN-GAZEBO-483,1,,Use,,,
3,MPLAN-GAZEBO-483-BASE,Base of MPLAN-GAZEBO-483,1,,Use,,,
4,MPLAN-GAZEBO-483-TUBE,Tube of MPLAN-GAZEBO-483,1,,Use,,,
1,SP08-FY-MORSE-AK,FUYI 8FT MORSE Slate Pool Table Barnward Elm Color Frame,1,Parent,Make,,,
2,SP08-FY-MORSE-AK-ACC,Accessories of  SP08-FY-MORSE-AK,1,,Use,,,
3,SP08-FY-MORSE-AK-LONGSIDE,Long side of SP08-FY-MORSE-AK,1,,Use,,,
4,SP08-FY-MORSE-AK-SHORTSIDE,Short side of SP08-FY-MORSE-AK,1,,Use,,,
5,SP08-FY-MORSE-AK-DT,Dining Top of SP08-FY-MORSE-AK,1,,Use,,,
1,SPDT08-FY-005-DGRY-AK,FUYI 8FT 005 Slate Pool table Dark Grey Frame,1,Parent,Make,,,
2,SPDT08-FY-005-DGRY-AK-ACC,Accessories of SPDT08-FY-005-DGRY-AK,1,,Use,,,
3,SPDT08-FY-005-DGRY-AK-LONGSIDE,Long side of SPDT08-FY-005-DGRY-AK,1,,Use,,,
4,SPDT08-FY-005-DGRY-AK-SHORTSIDE,Short side of SPDT08-FY-005-DGRY-AK,1,,Use,,,
5,SPDT08-FY-005-DGRY-AK-DT,Dining top of SPDT08-FY-005-DGRY-AK,1,,Use,,,
1,SP08-FY-AU9-AK,FUYI 8FT AU9 Slate Pool Table Pecan Color Frame,1,Parent,Make,,,
2,SP08-FY-AU9-AK-ACC,Accessories of SP08-FY-AU9-AK,1,,Use,,,
3,SP08-FY-AU9-AK-LONGSIDE,Long side of SP08-FY-AU9-AK,1,,Use,,,
4,SP08-FY-AU9-AK-SHORTSIDE,Short side of SP08-FY-AU9-AK,1,,Use,,,
1,SP08-FY-AARNI-BLK-AK,8FT FUYI Aarni Slate Pool Table Black Frame,1,Parent,Make,,,
2,SP08-FY-AARNI-BLK-AK-DT,Dining TOP of SP08-FY-AARNI-BLK-AK,1,,Use,,,
3,SP08-FY-AARNI-BLK-AK-ACC,Accessories of SP08-FY-AARNI-BLK-AK,1,,Use,,,
4,SP08-FY-AARNI-BLK-AK-LONGSIDE,Long side of SP08-FY-AARNI-BLK-AK,1,,Use,,,
5,SP08-FY-AARNI-BLK-AK-SHORTSIDE,Short side of SP08-FY-AARNI-BLK-AK,1,,Use,,,
1,MSCOT-LX-OP308-BRED,LIXING OP-308 Mobility Scooter Black Red,1,Parent,Make,,,
2,MSCOT-LX-OP308-BRED-BODY,Body Part Of MSCOT-LX-OP308-BRED,1,,Use,,,
3,MSCOT-LX-OP308-BRED-SEAT,Seat Of MSCOT-LX-OP308-BRED,1,,Use,,,
1,SP09-FY-004-BWHT-AK,FUYI 9FT 004 Slate Pool table Black and White Frame,1,Parent,Make,,,
2,SP09-FY-004-BWHT-AK-ACC,Accessories of SP09-FY-004-BWHT-AK,1,,Use,,,
3,SP09-FY-004-BWHT-AK-LONGSIDE,Long side of SP09-FY-004-BWHT-AK,1,,Use,,,
4,SP09-FY-004-BWHT-AK-SHORTSIDE,Short side of SP09-FY-004-BWHT-AK,1,,Use,,,
1,MPLAN-PLAYGROUND-485,Castle Shape Inflatable Castle  5*4*2.6m White,1,Parent,Make,,,
2,BOUNCER-YX-ML485,Castle Shape Bouncer 5*4*2.6m White,1,,Use,,,
3,AIRBLOWER-YX-750W,750W Air Blower Of  Inflatable Bouncer,1,,Use,,,
1,MPLAN-PLAYGROUND-23,Castle Shape Inflatable Castle  3*3m White,1,Parent,Make,,,
2,BOUNCER-YX-ML23,Castle Shape Bouncer 4*3m White,1,,Use,,,
3,AIRBLOWER-YX-550W,550W Air Blower Of  Inflatable Bouncer,1,,Use,,,
1,RAINBOW-YX-SMALL-JUMP-BED,YUEXING rainbow  small jump bed,1,Parent,Make,,,
2,BOUNCER-YX-RAINBOW,Rainbow Shape Bouncer,1,,Use,,,
3,AIRBLOWER-YX-450W,450W Air Blower Of  Inflatable Bouncer,1,,Use,,,
1,BM-SS-B2000-BLK,SIBOASI Intelligent Badminton Machine B2000 Black,1,Parent,Make,,,
2,BM-SS-B2000-BLK-STAND,Stand of BM-SS-B2000-BLK,1,,Use,,,
3,BM-SS-B2000-BLK-BALL CAGE,Ball cage of BM-SS-B2000-BLK,1,,Use,,,
4,BM-SS-B2000-BLK-MASTER,Master of BM-SS-B2000-BLK,1,,Use,,,
1,MDF08-DQ-P053-WGRE-AK,8FT MDF pool table P053 wood frame green felt,1,Parent,Make,,,
2,MDF08-DQ-P053-WGRE-CUSHION,Cushion of MDF08-DQ-P053-WGRE-AK,1,,Use,,,
3,MDF08-DQ-P053-WGRE-TOP,Top of MDF08-DQ-P053-WGRE-AK,1,,Use,,,
4,MDF08-DQ-P053-BEAM,Beam of MDF08-DQ-P053,1,,Use,,,
5,MDF08-DQ-P053-DT,Dining top of MDF08-DQ-P053,1,,Use,,,
1,MDF08-DQ-P053-WBLU-AK,8FT MDF pool table P053 wood frame blue felt,1,Parent,Make,,,
2,MDF08-DQ-P053-WBLU-CUSHION,Cushion of MDF08-DQ-P053-WBLU-AK,1,,Use,,,
3,MDF08-DQ-P053-WBLU-TOP,Top of MDF08-DQ-P053-WBLU-AK,1,,Use,,,
4,MDF08-DQ-P053-BEAM,Beam of MDF08-DQ-P053,1,,Use,,,
5,MDF08-DQ-P053-DT,Dining top of MDF08-DQ-P053,1,,Use,,,
1,MDF07-DQ-P053-WGRE-AK,7FT MDF pool table P053 wood frame green felt,1,Parent,Make,,,
2,MDF07-DQ-P053-WGRE-CUSHION,Cushion of MDF07-DQ-P053-WGRE-AK,1,,Use,,,
3,MDF07-DQ-P053-WGRE-TOP,Top of MDF07-DQ-P053-WGRE-AK,1,,Use,,,
4,MDF07-DQ-P053-BEAM,Beam of MDF07-DQ-P053,1,,Use,,,
5,MDF07-DQ-P053-DT,Dining top of MDF07-DQ-P053,1,,Use,,,
1,MDF07-DQ-P053-WBLU-AK,7FT MDF pool table P053 wood frame blue felt,1,Parent,Make,,,
2,MDF07-DQ-P053-WBLU-CUSHION,Cushion of MDF07-DQ-P053-WBLU-AK,1,,Use,,,
3,MDF07-DQ-P053-WBLU-TOP,Top of MDF07-DQ-P053-WBLU-AK,1,,Use,,,
4,MDF07-DQ-P053-BEAM,Beam of MDF07-DQ-P053,1,,Use,,,
5,MDF07-DQ-P053-DT,Dining top of MDF07-DQ-P053,1,,Use,,,
1,MDF07-DQ-P053-WBLK-AK,7FT MDF pool table P053 wood frame black felt,1,Parent,Make,,,
2,MDF07-DQ-P053-WBLK-CUSHION,Cushion of MDF07-DQ-P053-WBLK-AK,1,,Use,,,
3,MDF07-DQ-P053-WBLK-TOP,Top of MDF07-DQ-P053-WBLK-AK,1,,Use,,,
4,MDF07-DQ-P053-BEAM,Beam of MDF07-DQ-P053,1,,Use,,,
5,MDF07-DQ-P053-DT,Dining top of MDF07-DQ-P053,1,,Use,,,
1,MDF08-DQ-P054-WBLU-AK,8FT MDF pool table P054 wood frame blue flet,1,Parent,Make,,,
2,MDF08-DQ-P054-WBLU-BEAM,BEAM of MDF08-DQ-P054-WBLU-AK,1,,Use,,,
3,MDF08-DQ-P054-WBLU-TOP,Top of MDF08-DQ-P054-WBLU-AK,1,,Use,,,
4,MDF08-DQ-P054-CUSHION,CUSHION of MDF08-DQ-P054,1,,Use,,,
1,MDF08-DQ-P054-WBLK-AK,8FT MDF pool table P054 wood frame black flet,1,Parent,Make,,,
2,MDF08-DQ-P054-WBLK-BEAM,BEAM of MDF08-DQ-P054-WBLK-AK,1,,Use,,,
3,MDF08-DQ-P054-WBLK-TOP,Top of MDF08-DQ-P054-WBLK-AK,1,,Use,,,
4,MDF08-DQ-P054-CUSHION,CUSHION of MDF08-DQ-P054,1,,Use,,,
1,MDF07-DQ-P054-WBLK-AK,7FT MDF pool table P054 wood frame black felt,1,Parent,Make,,,
2,MDF07-DQ-P054-WBLK-BEAM,BEAM of MDF07-DQ-P054-WBLK-AK,1,,Use,,,
3,MDF07-DQ-P054-WBLK-TOP,Top of MDF07-DQ-P054-WBLK-AK,1,,Use,,,
4,MDF07-DQ-P054-CUSHION,CUSHION of MDF07-DQ-P054,1,,Use,,,
1,MDF07-DQ-P054-WBLU-AK,7FT MDF pool table P054 wood frame blue felt,1,Parent,Make,,,
2,MDF07-DQ-P054-WBLU-BEAM,Beam of MDF07-DQ-P054-WBLU-AK,1,,Use,,,
3,MDF07-DQ-P054-WBLU-TOP,Top of MDF07-DQ-P054-WBLU-AK,1,,Use,,,
4,MDF07-DQ-P054-CUSHION,CUSHION of MDF07-DQ-P054,1,,Use,,,
1,PILATES-MN-5SET-GRY,Mingnan Pilates 5 set 001-005 gray,1,Parent,Make,,,
2,PBARLS-MN-MN004-GRY,Mingnan Pilates barrels MN004 Gray,1,,Use,,,
3,PCOR-MN-MN005-GRY,Mingnan Pilates Spine Corrector MN005 Gray,1,,Use,,,
4,PBED-MN-MN001-GRY,MINGNAN Pilates Equipment Trapeze Table MN001 GRAY,1,,Use,,,
5,PBED-MN-MN002-GRY,MINGNAN Pilates Equipment sliding Bed MN002 GRAY,1,,Use,,,
6,PCHAIR-MN-MN003-GRY,Mingnan Pilates chair MN003 Gray,1,,Use,,,
1,MPLAN-GAZEBO-304,Anticorrosive wood flower frame Taobao,1,Parent,Make,,,
2,MPLAN-GAZEBO-304-P1,Part1 of MPLAN-GAZEBO-304,1,,Use,,,
3,MPLAN-GAZEBO-304-P2,Part2 of MPLAN-GAZEBO-304,1,,Use,,,
4,MPLAN-GAZEBO-304-P3,Part3 of MPLAN-GAZEBO-304,1,,Use,,,
1,MDF073IN1-DQ-P055-VINWOOD,7FT 3IN1 Pool Table Wood Frame Blue Felt,1,Parent,Make,,,
2,MDF073IN1-DQ-P055-VNWDBU-CUSH,Cushion Of MDF073IN1-DQ-P055-VINWOOD,1,,Use,,,
3,MDF073IN1-DQ-P055-BLU-TOP,Blue Felt Top Of MDF073IN1-DQ-P055,1,,Use,,,
4,MDF073IN1-DQ-P055-VINWOOD-BEAM,Beam Of MDF073IN1-DQ-P055-VINWOOD,1,,Use,,,
5,MDF073IN1-DQ-P055-VINWOOD-DT,Dining Top  Of MDF073IN1-DQ-P055-VINWOOD,1,,Use,,,
1,MDF073IN1-DQ-P055-WHTBLU,7FT 3IN1 Pool Table White Frame Blue Felt,1,Parent,Make,,,
2,MDF073IN1-DQ-P055-WHTBLU-CUSH,Cushion Of MDF073IN1-DQ-P055-WHT Blue Flet,1,,Use,,,
3,MDF073IN1-DQ-P055-BLU-TOP,Blue Felt Top Of MDF073IN1-DQ-P055,1,,Use,,,
4,MDF073IN1-DQ-P055-WHT-BEAM,Beam Of MDF073IN1-DQ-P055-WHT,1,,Use,,,
5,MDF073IN1-DQ-P055-WHT-DT,Dining Top  Of MDF073IN1-DQ-P055-WHT,1,,Use,,,
1,MDF073IN1-DQ-P055-WHTTAN,7FT 3IN1 Pool Table White Frame Tan Felt,1,Parent,Make,,,
2,MDF073IN1-DQ-P055-WHTTAN-CUSH,Tan Flet Cushion Of MDF073IN1-DQ-P055-WHTTAN,1,,Use,,,
3,MDF073IN1-DQ-P055-TAN-TOP,Tan Felt Top Of MDF073IN1-DQ-P055,1,,Use,,,
4,MDF073IN1-DQ-P055-WHT-BEAM,Beam Of MDF073IN1-DQ-P055-WHT,1,,Use,,,
5,MDF073IN1-DQ-P055-WHT-DT,Dining Top  Of MDF073IN1-DQ-P055-WHT,1,,Use,,,
1,BUNKBED-CD-DBML-WHTBLU,"CHAODAN M Model with Ladder Double White Blue Bunk Bed ",1,Parent,Make,,,
2,MATTESS-CD-DBMBED,Mattress Set For Model M Bunkbed Double Size,1,,Use,,,
3,BUNKBED-CD-DBML-WHTBLU-A,"CHAODAN M Model with Ladder  Double White Blue Bunk Bed Part 1 ",1,,Use,,,
4,BUNKBED-CD-DBML-WHTBLU-B,CHAODAN M Model with Ladder Double White Blue Bunk Bed Part 2,1,,Use,,,
1,BUNKBED-CD-QNML-WHTBLU,"CHAODAN M Model with Ladder  Queen White Blue Bunk Bed ",1,Parent,Make,,,
2,MATTESS-CD-QNMBED,Mattress Set For Model M Bunkbed Queen Size,1,,Use,,,
3,BUNKBED-CD-QNML-WHTBLU-A,CHAODAN M Model with Ladder  Queen White Blue Bunk Bed Part 2,1,,Use,,,
4,BUNKBED-CD-QNML-WHTBLU-B,CHAODAN M Model with Ladder  Queen White Blue Bunk Bed Part 1,1,,Use,,,
1,BUNKBED-CD-QNM-WHTBLU,"CHAODAN M Model Queen White Blue Bunk Bed ",1,Parent,Make,,,
2,MATTESS-CD-QNMBED,Mattress Set For Model M Bunkbed Queen Size,1,,Use,,,
3,BUNKBED-CD-QNM-WHTBLU-A,CHAODAN M Model Queen White Blue Bunk Bed Part A,1,,Use,,,
4,BUNKBED-CD-QNM-WHTBLU-B,CHAODAN M Model Queen White Blue Bunk Bed Part B,1,,Use,,,
1,BUNKBED-CD-DBM-WHTBLU,"CHAODAN M Model Double White Blue Bunk Bed ",1,Parent,Make,,,
2,MATTESS-CD-DBMBED,Mattress Set For Model M Bunkbed Double Size,1,,Use,,,
3,BUNKBED-CD-DBM-WHTBLU-A,CHAODAN M Model Double White Blue Bunk Bed PartA,1,,Use,,,
4,BUNKBED-CD-DBM-WHTBLU-B,CHAODAN M Model Double White Blue Bunk Bed PartB,1,,Use,,,
1,FIT-AOXIN-X6,AOXIN Fitness Station X6,1,Parent,Make,,,
2,FIT-AOXIN-M2M5M6E6E8M7S-E,M2M5M6E6E8M7S PART E Counter Weight,1,,Use,,,
3,FIT-AOXIN-X6-RACK1,"AOXIN Fitness Station X6 RACK 1 ",1,,Use,,,
4,FIT-AOXIN-X6-RACK2,AOXIN Fitness Station X6 RACK 2,1,,Use,,,
1,CATTERY-TB-34-WOOD,The cat house wood,1,Parent,Make,,,
2,CATTERY-TB-34-WOOD-A,The accessories of CATTERY-TB-34-WOOD,1,,Use,,,
3,CATTERY-TB-34-WOOD-B,The accessories of CATTERY-TB-34-WOOD,1,,Use,,,
1,GOLFNET-TB-LXW019-BLK,Golf small net with target cloth LXW019 black,1,Parent,Make,,,
2,GOLFNET-TB-LXW019-BLK-TUBE,TUBE OF GOLFNET-TB-LXW019-BLK,1,,Use,,,
3,GOLFNET-TB-LXW019-BLK-NET,NET OF GOLFNET-TB-LXW019-BLK,1,,Use,,,
1,FIT-AOXIN-MLDQ8,AOXIN Fitness Station MLD-Q8,1,Parent,Make,,,
2,FIT-AOXIN-Q8-1,AOXIN MLD-Q8 Part 1,1,,Use,,,
3,FIT-AOXIN-Q8-2,AOXIN MLD-Q8 Part 2,1,,Use,,,
4,FIT-AOXIN-Q8-3,AOXIN MLD-Q8 Part 3,1,,Use,,,
5,FIT-AOXIN-Q8-4,AOXIN MLD-Q8 Part 4,1,,Use,,,
6,FIT-AOXIN-Q8-5,AOXIN MLD-Q8 Part 5,1,,Use,,,
7,FIT-AOXIN-M2M5M6E6E8M7S-E,M2M5M6E6E8M7S PART E Counter Weight,2,,Use,,,
1,MJT-SH-XXFMUTFLD-WOOD,"Mahjong Table Mute Wood Frame Foldable Base ",1,Parent,Make,,,
2,MJT-SH-XXFMUTFLD-WOOD-TOP,Top of MJT-SH-XXFMUTFLD-WOOD,1,,Use,,,
3,MJT-SH-XXFMUTFLD-WOOD-BASE,Base of MJT-SH-XXFMUTFLD-WOOD,1,,Use,,,
4,MJT-SH-XXFMUTFLD-WOOD-FRAME,Frame of MJT-SH-XXFMUTFLD-WOOD,1,,Use,,,
1,FURNI-MJT-SH-X7-WM-LN-FLD-GGRY,SHIHE Low noise heating model X7 gun grey with cover plate with USB external frame comes with a cup holder to put ashtray,1,Parent,Make,,,
2,MJT-SH-X7-WM-LN-FLD-GGRY-TOP,Top of FURNI-MJT-SH-X7-WM-LN-FLD-GGRY,1,,Use,,,
3,MJT-SH-X7-WM-LN-FLD-GGRY-BASE,Base of FURNI-MJT-SH-X7-WM-LN-FLD-GGRY,1,,Use,,,
4,MJT-SH-X7-WM-LN-FLD-GGRY-FRAME,Frame of FURNI-MJT-SH-X7-WM-LN-FLD-GGRY,1,,Use,,,
1,EDESK-CTHT-126S26-BLKBLK,HUITENG 1200*600MM Table Top Black+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-126TOP-BLK,HUITENG 1200*600MM Table Top,1,,Use,Black,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-126S26-BLKOAK,HUITENG 1200*600MM Table Top Oak+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-126TOP-OAK,HUITENG 1200*600MM Table Top,1,,Use,Oak,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-126S26-BLKWAL,HUITENG 1200*600MM Table Top Walnut+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-126TOP-WAL,HUITENG 1200*600MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-146S26-BLKBLK,HUITENG 1400*600MM Table Top Black+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-BLK,HUITENG 1400*600MM Table Top,1,,Use,Black,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-146S26-BLKOAK,HUITENG 1400*600MM Table Top Oak+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-OAK,HUITENG 1400*600MM Table Top,1,,Use,Oak,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-146S26-BLKWAL,HUITENG 1400*600MM Table Top Walnut+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-WAL,HUITENG 1400*600MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-146S26-BLKWHT,HUITENG 1400*600MM Table Top White+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-WHT,HUITENG 1400*600MM Table Top,1,,Use,White,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-168S26-BLKBLK,HUITENG 1600*800MM Table Top Black+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-168TOP-BLK,HUITENG 1600*800MM Table Top,1,,Use,Black,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-168S26-BLKWAL,HUITENG 1600*800MM Table Top Walnut+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-168TOP-WAL,HUITENG 1600*800MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-168S26-BLKWHT,HUITENG 1600*800MM Table Top White+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-168TOP-WHT,HUITENG 1600*800MM Table Top,1,,Use,White,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-188S26-BLKWAL,HUITENG 1800*800MM Table Top Walnut+CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,Parent,Make,,,
2,FURNI-HT-188TOP-WAL,HUITENG 1800*800MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-BLK,CHANGTENG Single Motor  Standing Desk CTHT2-F5S26 Black Base,1,,Use,,,
1,EDESK-CTHT-126S26-WHTBLK,HUITENG 1200*600MM Table Top Black+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-126TOP-BLK,HUITENG 1200*600MM Table Top,1,,Use,Black,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-126S26-WHTOAK,HUITENG 1200*600MM Table Top Oak+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-126TOP-OAK,HUITENG 1200*600MM Table Top,1,,Use,Oak,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-126S26-WHTWAL,HUITENG 1200*600MM Table Top Walnut+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-126TOP-WAL,HUITENG 1200*600MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-146S26-WHTBLK,HUITENG 1400*600MM Table Top Black+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-BLK,HUITENG 1400*600MM Table Top,1,,Use,Black,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-146S26-WHTOAK,HUITENG 1400*600MM Table Top Oak+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-OAK,HUITENG 1400*600MM Table Top,1,,Use,Oak,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-146S26-WHTWAL,HUITENG 1400*600MM Table Top Walnut+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-WAL,HUITENG 1400*600MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-146S26-WHTWHT,HUITENG 1400*600MM Table Top White+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-146TOP-WHT,HUITENG 1400*600MM Table Top,1,,Use,White,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-168S26-WHTBLK,HUITENG 1600*800MM Table Top Black+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-168TOP-BLK,HUITENG 1600*800MM Table Top,1,,Use,Black,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-168S26-WHTWAL,HUITENG 1600*800MM Table Top Walnut+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-168TOP-WAL,HUITENG 1600*800MM Table Top,1,,Use,Walnut,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
1,EDESK-CTHT-168S26-WHTWHT,HUITENG 1600*800MM Table Top White+CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,Parent,Make,,,
2,FURNI-HT-168TOP-WHT,HUITENG 1600*800MM Table Top,1,,Use,White,,
3,FURNI-CT-HT2F5S26-BS-SGM-WHT,CHANGTENG Single Motor Standing Desk CTHT2-F5S26 White Base,1,,Use,,,
